timestamp,region,daemon_ip,log_file,file,file_size_bytes,fragment_size_bytes,total_fragments,sources_used,compression,total_time_ms,avg_speed_KB_s,failed_fragments,sources_json
2026-03-17 05:37:59.358,ap-ne-3,56.155.81.174,download-56.155.81.174-test-medium.bin.log,test-medium.bin,5242880,524288,10,2,false,17310,295,0,"[{""source"": ""32.195.67.201:6001"", ""fragments"": 1, ""bytes"": 524288, ""time_ms"": 15885, ""speed_KB_s"": 32}, {""source"": ""13.39.21.10:6000"", ""fragments"": 9, ""bytes"": 4718592, ""time_ms"": 17287, ""speed_KB_s"": 266}]"
2026-03-17 05:41:52.608,ap-ne-3,56.155.81.174,download-56.155.81.174-test-medium.bin.log,test-medium.bin,5242880,524288,10,3,false,23095,221,0,"[{""source"": ""32.195.67.201:6001"", ""fragments"": 2, ""bytes"": 1048576, ""time_ms"": 23089, ""speed_KB_s"": 44}, {""source"": ""13.39.21.10:6000"", ""fragments"": 6, ""bytes"": 3145728, ""time_ms"": 11554, ""speed_KB_s"": 265}, {""source"": ""13.220.244.217:6002"", ""fragments"": 2, ""bytes"": 1048576, ""time_ms"": 20680, ""speed_KB_s"": 49}]"
2026-03-17 05:10:03.073,ap-ne-3,56.155.81.174,download-56.155.81.174-test-small.txt.log,test-small.txt,1051,524288,1,1,false,727,1,0,"[{""source"": ""13.39.21.10:6000"", ""fragments"": 1, ""bytes"": 1051, ""time_ms"": 711, ""speed_KB_s"": 1}]"
2026-03-17 05:37:32.858,ap-ne-3,56.155.81.174,download-56.155.81.174-test-small.txt.log,test-small.txt,1051,524288,1,2,false,523,1,0,"[{""source"": ""32.195.67.201:6001"", ""fragments"": 1, ""bytes"": 1051, ""time_ms"": 507, ""speed_KB_s"": 2}]"
2026-03-17 05:41:09.853,ap-ne-3,56.155.81.174,download-56.155.81.174-test-small.txt.log,test-small.txt,1051,524288,1,3,false,336,3,0,"[{""source"": ""32.195.67.201:6001"", ""fragments"": 1, ""bytes"": 1051, ""time_ms"": 317, ""speed_KB_s"": 3}]"
2026-03-17 05:14:19.329,us-east-1,100.31.121.56,"download-100.31.121.56-Acclaim & Response - The Godfather, Best Picture 1972.mkv.log","Acclaim & Response - The Godfather, Best Picture 1972.mkv",9959701,524288,19,1,false,21719,447,0,"[{""source"": ""13.39.21.10:6000"", ""fragments"": 19, ""bytes"": 9959701, ""time_ms"": 21680, ""speed_KB_s"": 448}]"
2026-03-17 05:16:29.926,us-east-1,100.31.121.56,"download-100.31.121.56-Acclaim & Response - The Godfather, Best Picture 1972.mkv.log","Acclaim & Response - The Godfather, Best Picture 1972.mkv",9959701,262144,38,1,true,29755,326,0,"[{""source"": ""13.39.21.10:6000"", ""fragments"": 38, ""bytes"": 9959701, ""time_ms"": 29712, ""speed_KB_s"": 327}]"
2026-03-17 05:17:03.127,us-east-1,100.31.121.56,"download-100.31.121.56-Acclaim & Response - The Godfather, Best Picture 1972.mkv.log","Acclaim & Response - The Godfather, Best Picture 1972.mkv",9959701,524288,19,1,true,22247,437,0,"[{""source"": ""13.39.21.10:6000"", ""fragments"": 19, ""bytes"": 9959701, ""time_ms"": 22213, ""speed_KB_s"": 437}]"
2026-03-17 05:18:06.956,us-east-1,100.31.121.56,"download-100.31.121.56-Acclaim & Response - The Godfather, Best Picture 1972.mkv.log","Acclaim & Response - The Godfather, Best Picture 1972.mkv",9959701,1048576,10,1,true,18386,529,0,"[{""source"": ""13.39.21.10:6000"", ""fragments"": 10, ""bytes"": 9959701, ""time_ms"": 18332, ""speed_KB_s"": 530}]"
2026-03-17 05:18:32.394,us-east-1,100.31.121.56,"download-100.31.121.56-Acclaim & Response - The Godfather, Best Picture 1972.mkv.log","Acclaim & Response - The Godfather, Best Picture 1972.mkv",9959701,2097152,5,1,true,16109,603,0,"[{""source"": ""13.39.21.10:6000"", ""fragments"": 5, ""bytes"": 9959701, ""time_ms"": 16081, ""speed_KB_s"": 604}]"
2026-03-17 05:18:56.672,us-east-1,100.31.121.56,"download-100.31.121.56-Acclaim & Response - The Godfather, Best Picture 1972.mkv.log","Acclaim & Response - The Godfather, Best Picture 1972.mkv",9959701,10485760,1,1,true,14328,678,0,"[{""source"": ""13.39.21.10:6000"", ""fragments"": 1, ""bytes"": 9959701, ""time_ms"": 14294, ""speed_KB_s"": 680}]"
